;Periods;Total Consumption;AC;Dish washer;Washing Machine;Dryer;Water heater;TV;Microwave;Kettle;Lighting;Refrigerator
25333;86;0,263936892999781;0;0;0;0;0;0;0;0;0;0
25334;87;0,196767729876183;0;0;0;0;0;0;0;0;0;0
25335;88;0,267187013796084;0;0,06462;0;0;0;0;0;0;0;0
25336;89;2,00681417001732;0;1,64583333333333;0,12403;0;0;0;0;0;0;0,14
25337;90;3,63688517106316;0;0,247666666666666;1,87124;0;0;0;1,16228205128205;0;0;0
25338;91;1,75560691680306;0;0,10226;0,415029999999999;0;0;0;0;0;0;0
25339;92;1,97133368465767;0;1,52634666666666;0,40568;0;0;0;0;0;0;0
25340;93;1,48693026430867;0;0,38988;0,05937;0;0;0;0;0;0;0
25341;94;1,89427873744532;0;0;0,07972;0;0;0;0;0;0;0
25342;95;3,50796371280981;0;0;0;0;0;0;0;2,74;0;0
25343;96;3,45487840647019;0;0;0;0;0;0;0;0;0;0
25344;1;2,99755932609038;0;0;0;0;0;0;0;0;0;0
25345;2;1,58375677969853;0;0;0;0;0;0;0;0;0;0
25346;3;1,39118712251757;0;0;0;0;0;0;0;0;0;0,14
25347;4;0,863584179917702;0;0;0;0;0;0;0;0;0;0
25348;5;0,250394723015184;0;0;0;0;0;0;0;0;0;0
25349;6;0,412223654331109;0;0;0;0;0;0;0;0;0;0,14
25350;7;0,280322918681142;0;0;0;0;0;0;0;0;0;0,14
25351;8;0,652190906458155;0;0;0;0;0;0;0;0;0;0
25352;9;0,915450690958705;0;0;0;0;0,452;0;0;0;0;0
25353;10;2,01981465320253;0;0;0;0;0,128;0;0;0;0;0
25354;11;1,49803484369603;0;0;0;0;0,598;0;0;0;0;0,14
25355;12;1,84728740759877;0;0;0;0;0,23;0;0;0;0;0
25356;13;3,30185188564425;0;0;0;0;0,435;0;0;0;0;0
25357;14;5,52452824521603;0;0;0;0;0,626;0;0;0;0;0,14
25358;15;5,20547472037895;0;0;0;0;0,497;0;0;0;0;0
25359;16;2,94609908014891;0;0;0;0;0,291;0;0;0;0;0
25360;17;1,86692355407644;0;0;0;0;0,335;0;0;0;0;0,14
25361;18;2,5438966316064;0;0;0;0;0,234;0;0;0;0;0,14
25362;19;0,793571161097339;0;0;0;0;0;0;0;0;0;0
25363;20;0,440933054698453;0;0;0;0;0;0;0;0;0;0
25364;21;0,262582676001321;0;0;0;0;0;0;0;0;0;0
25365;22;0,24281110782381;0;0;0;0;0;0;0;0;0;0,14
25366;23;0,214372550856158;0;0;0;0;0;0;0;0;0;0
25367;24;0,147745074531945;0;0;0;0;0;0;0;0;0;0
25368;25;0,165214473812074;0;0;0;0;0;0;0;0;0;0
25369;26;0,199611585572948;0;0;0;0;0;0;0;0;0;0
25370;27;0,167110377609918;0;0;0;0;0;0;0;0;0;0
25371;28;0,167381221009609;0;0;0;0;0;0;0;0;0;0
25372;29;0,206788935664785;0;0;0;0;0;0;0;0;0;0
25373;30;0,1358279649455;0;0;0;0;0;0;0;0;0;0
25374;31;0,178485800396978;0;0;0;0;0;0;0;0;0;0
25375;32;0,212070381958777;0;0;0;0;0;0;0;0;0;0
25376;33;0,133390374348273;0;0;0;0;0;0;0;0;0;0
25377;34;0,288989907471284;0;0;0;0;0;0;0;0;0;0,14
25378;35;0,259061711805326;0;0;0;0;0;0;0;0;0;0
25379;36;0,113754227870608;0;0;0;0;0;0;0;0;0;0
25380;37;0,254863639110101;0;0;0;0;0;0;0;0;0;0,14
25381;38;1,09610323855322;0;0;0;0;0;0;0;0;0;0,14
25382;39;1,20498228522937;0;0;0;0;0;0;0;0;0;0
25383;40;0,275176894086996;0;0;0;0;0;0;0;0;0;0
25384;41;0,118629409065063;0;0;0;0;0;0;0;0;0;0
25385;42;0,177537848498057;0;0;0;0;0;0;0;0;0;0,14
25386;43;0,209903634761242;0;0;0;0;0;0;0;0;0;0
25387;44;0,114837601469376;0;0;0;0;0;0;0;0;0;0
25388;45;0,204486766767403;0;0;0;0;0;0;0;0;0;0,14
25389;46;0,256217856108561;0;0;0;0;0;0;0;0;0;0
25390;47;0,213289177257391;0;0;0;0;0;0;0;0;0;0
25391;48;0,212070381958777;0;0;0;0;0;0;0;0;0;0,14
25392;49;0,167922907808993;0;0;0;0;0;0;0;0;0;0,14
25393;50;0,157224593521162;0;0;0;0;0;0;0;0;0;0
25394;51;0,182819294792049;0;0;0;0;0;0,0308538461538461;0;0;0;0
25395;52;0,151401460427786;0;0;0;0;0;0,0305172413793103;0;0;0;0
25396;53;0,157495436920854;0;0;0;0;0;0;0;0;0;0,14
25397;54;1,22082662411135;0;0;0;0;0,452;0;0;0;0;0
25398;55;2,20398816499304;0;0;0,00196;0;0,128;0;1,251;0;0;0
25399;56;1,65539485891704;0;0;0,648033333333333;0;0,598;0;0;0;0;0
25400;57;2,97467305881641;0;1,24623125;1,19420666666666;0;0,23;0;0;0;0;0
25401;58;2,53793807681318;0;0,06393125;1,88780666666666;0;0,435;0;0;0;0;0
25402;59;3,65300035334483;0;0,06423125;0,05902;0;0,626;0;0;2,7321;0;0
25403;60;3,81902735735598;0;0,0608937499999999;0,00959333333333333;0;0,497;0;1,251;0;0;0
25404;61;3,40301189542919;0;0,85850625;0;1,34609333333333;0,291;0;0;0;0;0
25405;62;3,24348513301064;0;1,5756625;0;0,436;0,335;0;0;0;0;0
25406;63;2,0609828499557;0;0;0;0,117461538461538;0,234;0;0;0;0;0
25407;64;1,78702475116732;0;0;0;0;0;0;0;0;0,0503333333333333;0
25408;65;1,82995343001849;0;0;0;0;0;0;0;0;0,0686666666666666;0
25409;66;1,93057175300404;0;0;0;0;0;0;0;0;0,0686666666666666;0
25410;67;1,90253946113592;0;0;0;0;0;0;0;0;0,069;0
25411;68;1,88249704955872;0;1,24623125;0,000137142857142857;0;0;0;0;0;0,0676666666666666;0
25412;69;1,82128644122835;0;0,06393125;0;0;0;0;0;0;0,069;0
25413;70;1,74734619311245;0;0,06423125;1,49893142857142;0;0;0;0;0;0,0686666666666666;0
25414;71;1,86638186727705;0;0,0608937499999999;0,0729485714285714;0;0;0;0;0;0,0683333333333333;0
25415;72;1,77388884628226;0;0,85850625;0,0375942857142857;0;0;0;0;0;0,107;0
25416;73;1,74802330161168;0;1,5756625;0;0;0;0;0;0;0,121333333333333;0
25417;74;1,88669512225395;0;0;0;0;0;0;0;0;0,121666666666666;0,14
25418;75;1,74883583181076;0;0;0;0;0;0,0265771428571428;0;0;0,136333333333333;0
25419;76;1,85405849259107;0;0;0;0;0;0,0629314285714285;0;0;0,342;0
25420;77;1,95684356277416;0;0;0;0;0;0,0637428571428571;0;0;0,342666666666666;0,14
25421;78;1,51780641187355;0;0;0;0;0;0,0635485714285714;0;0;0,342;0,14
25422;79;0,781247786411357;0;0;0;0;0,452;0,06296;0;0;0;0
25423;80;0,833926827651436;0;0;0;0;0,128;0,0644914285714285;0;0;0;0
25424;81;0,730870914068658;0;0;0;0;0,598;0,0637885714285714;0;0;0;0
25425;82;0,817947067069612;0;0;0;0;0,23;0,0659542857142857;0;0;0;0,14
25426;83;0,788695979902885;0;0;0;0;0,435;0,0656457142857143;0;0;0;0
25427;84;0,726943684773126;0;0;0;0;0,626;0,0640114285714285;0;0;0;0
25428;85;0,848687792934646;0;0;0;0;0,497;0,0596514285714285;0;0;0;0,14
25429;86;0,840427069244042;0;0;0;0;0,291;0,0591314285714285;0;0;0;0
25430;87;0,802102728187635;0;0;0;0;0,335;0,0581771428571428;0;0;0;0
25431;88;0,894189484082889;0;0;0;0;0,234;0,0563942857142857;0;0;0;0,14
25432;89;0,74590272275156;0;0;0;0;0;0,0578285714285714;0;0;0;0,14
25433;90;0,757819832338005;0;0;0;0;0;0,0587771428571428;0;0;0;0
25434;91;0,851531648631411;0;0;0;0;0;0,0401657142857142;0;0;0;0
25435;92;0,722610190378055;0;0;0;0;0;0;0;0;0;0
25436;93;0,788154293103501;0;0;0;0;0;0;0;0;0;0,14
25437;94;0,81835333216915;0;0;0;0;0;0;0;0;0;0
25438;95;0,804540318784862;0;0;0;0;0;0;0;0;0;0
25439;96;0,796956703593488;0;0;0;0;0;0;0;0;0;0
25440;1;0,757278145538621;0;0;0;0;0;0;0;0;0;0
25441;2;0,631471386381723;0;0;0;0;0;0;0;0;0;0,14
25442;3;0,728162480071739;0;0;0;0;0;0;0;0;0;0
25443;4;0,665326811343213;0;0;0;0;0;0;0;0;0;0
25444;5;0,624429457989732;0;0;0;0;0;0;0;0;0;0,14
25445;6;0,9139610522604;0;0;0;0;0;0;0;0;0;0,14
25446;7;0,910575509764251;0;0;0;0;0;0;0;0;0;0
25447;8;0,535863666290473;0;0;0;0;0;0;0;0;0;0
25448;9;0,560916680761976;0;0;0;0;0;0;0;0;0;0
25449;10;0,79587332999472;0;0;0;0;0;0;0;0;0;0,14
25450;11;1,62912304914693;0;0;0;0;0;0;0;0;0;0
25451;12;2,0745250199403;0;0;0;0;0,177;0;0;0;0;0
25452;13;2,80607304250819;0;0;0;0;1,006;0;0;0;0;0,14
25453;14;4,22447992669479;0;0;0;0;1,103;0;0;0;0;0
25454;15;4,63914117162313;0;0;0;0;0,964;0;0;0;0;0
25455;16;3,75185819423239;0;0;0;0;0,924;0;0;0;0;0,14
25456;17;1,63426907374107;0;0;0;0;0,951;0;0;0;0;0,14
25457;18;2,03728405248266;0;0;0;0;1,067;0;0;0;0;0
25458;19;3,1308142787388;0;0;0;0;0,995;0;0;0;0;0
25459;20;2,63923350829796;0;0;0;0;0,972;0;0;0;0;0
25460;21;2,24014575885191;0;0;0;0;1,019;0;0;0;0;0,14
25461;22;2,32356552595702;0;0;0;0;0,991;0;0;0;0;0
25462;23;1,58781943069391;0;0;0;0;0,312;0;0;0;0;0
25463;24;1,48056544441591;0;0;0;0;0;0;0;0;0;0
25464;25;0,520425592508033;0;0;0;0;0;0;0;0;0;0
25465;26;0,212205803658623;0;0;0;0;0;0;0;0;0;0
25466;27;0,3102511143471;0;0;0;0;0;0;0;0;0;0
25467;28;0,357242444193648;0;0;0;0;0;0;0;0;0;0
25468;29;0,288312798972054;0;0;0;0;0;0;0;0;0;0
25469;30;0,351419311100272;0;0;0;0;0;0;0;0;0;0
25470;31;0,286552316874056;0;0;0;0;0;0;0;0;0;0
25471;32;0,205434718666325;0;0;0;0;0;0;0;0;0;0
25472;33;0,289396172570822;0;0;0;0;0;0;0;0;0;0
25473;34;0,296438100962811;0;0;0;0;0;0;0;0;0;0,14
25474;35;0,218028936751999;0;0;0;0;0;0;0;0;0;0
25475;36;0,262582676001321;0;0;0;0;0;0;0;0;0;0
25476;37;0,313094970043865;0;0;0;0;0;0;0;0;0;0,14
25477;38;0,32365786263185;0;0;0;0;0;0;0;0;0;0,14
25478;39;0,31593882574063;0;0;0;0;0;0;0;0;0;0
25479;40;0,321220272034623;0;0;0;0;0;0;0;0;0;0
25480;41;0,257978338206558;0;0;0;0;0;0;0;0;0;0
25481;42;0,22100821414861;0;0;0;0;0;0;0;0;0;0,14
25482;43;0,309167740748332;0;0;0;0;0;0;0;0;0;0
25483;44;0,272603881789922;0;0;0;0;0;0;0;0;0;0
25484;45;0,212341225358469;0;0;0;0;0;0;0;0;0;0,14
25485;46;0,378639072769311;0;0;0;0;0;0;0;0;0;0
25486;47;0,329480995725226;0;0;0;0;0;0;0;0;0;0
25487;48;0,290208702769897;0;0;0;0;0;0;0;0;0;0,14
25488;49;0,341398105311671;0;0;0;0;0;0,141838709677419;0;0;0;0,14
25489;50;0,291292076368665;0;0;0;0;0;0,143219354838709;0;0;0;0
25490;51;0,215726767854618;0;0;0;0;0;0,1442;0;0;0;0
25491;52;1,08350902046754;0;0;0;0;0;0,14470909090909;0;0;0;0
25492;53;1,58578810519622;0;0;0;0;0;0;1,31904761904761;0;0;0,14
25493;54;2,50746819434784;0;0;0;0;0;0;0;0;0;0
25494;55;2,83166774377907;0;2,09859375;0;0;0;0;0;0;0;0
25495;56;1,97214621485675;0;0,12669375;0;0;0,441;0;0;0;0;0
25496;57;1,89874765354024;0;0,0630125;0,804425;0;0,054;0;0;0;0;0
25497;58;2,1985712969992;0;0,0552999999999999;1,12811249999999;0;0,625;0;0;0;0;0
25498;59;2,11840165069039;0;1,47725625;0,09845625;0;0,351;0;0;0;0;0
25499;60;3,18538922377673;0;0,9532375;0,0924875;1,2201125;0,796;0,0366857142857142;0;0;0;0
25500;61;1,41028158219585;0;0;0,0999625;1,0282625;0,129;0,0646057142857142;0;0;0;0
25501;62;1,41772977568738;0;0;0,08594375;0,563725;0,482;0,0659714285714285;0;0;0;0
25502;63;3,11835548235298;0;0;0;0,02111875;0;0,0624457142857142;0;0;0;0
25503;64;1,46702327443131;0;0;0;0;0;0,0575714285714285;0;0;0;0
25504;65;1,39579146031233;0;0;0;0;0;0,0654857142857142;0;0;0;0
25505;66;1,08960299696061;0;0;0;0;0;0,0641142857142857;0;0;0;0
25506;67;0,342210635510747;0;0;0;0;0;0,06504;0;0;0;0
25507;68;0,352231841299348;0;0;0;0;0;0,0614457142857142;0;0;0;0,14
25508;69;0,247550867318419;0;0;0;0;0;0,0624571428571428;0;0;0;0
25509;70;0,2666453269967;0;0;0;0;0;0,0633942857142857;0;0;0;0
25510;71;2,00085561522409;0;0;0;0;0,441;0,0612914285714285;0;0;0;0,14
25511;72;2,662932305771;0;2,09859375;0;0;0,054;0,06556;0;0;0;0,14
25512;73;2,36933806050496;0;0,12669375;0,804425;0;0,625;0,06348;0;0;0;0
25513;74;2,3023043190812;0;0,0630125;1,12811249999999;0;0,351;0,0598742857142857;0;0;0;0
25514;75;2,28239732920385;0;0,0552999999999999;0,09845625;0;0,796;0,0179142857142857;0;0;0;0
25515;76;2,01196019461146;0;1,47725625;0,0924875;0;0,129;0,0177828571428571;0;0;0;0,14
25516;77;1,796098005057;0;0,9532375;0,0999625;0;0,482;0;0;0;0;0
25517;78;1,46201267153701;0;0;0,08594375;0;0;0;0;0;0;0
25518;79;0,336658345817062;0;0;0;0;0;0;0;0;0;0,14
25519;80;0,259332555205018;0;0;0;0;0;0;0;0;0,0503333333333333;0
25520;81;0,349387985602583;0;0;0;0;0;0;0;0;0,0686666666666666;0
25521;82;0,227914720840755;0;0;0;0;0;0;0;0;0,0686666666666666;0,14
25522;83;0,35819039609257;0;0;0;0;0;0;0;0;0,069;0,14
25523;84;0,347085816705201;0;0;0;0;0;0;0;0;0,0676666666666666;0
25524;85;0,237394239829972;0;0;0;0;0;0;0;0;0,069;0
25525;86;0,290614967869435;0;0;0;0;0;0;0;0;0,0686666666666666;0
25526;87;0,416692570426026;0;0;0;0;0;0;0;0;0,0683333333333333;0,14
25527;88;1,0565601021982;0;0;0;0;0;0;0;0;0,107;0
25528;89;2,36283781891235;0;0;0;0;0;0;0;0;0,121333333333333;0
25529;90;2,119620445989;0;0;0;0;0;0;0;1,98642553191489;0,121666666666666;0
25530;91;2,04283634217634;0;0;0;0;0;0;0;0;0,136333333333333;0
25531;92;1,99029272263611;0;0;0;0;0;0;0;0;0,342;0
25532;93;1,95887488827184;0;0;0;0;0;0;1,31904761904761;0;0,342666666666666;0
25533;94;1,86990283147305;0;0;0;0;0;0;0;0;0,342;0
25534;95;1,5494950896375;0;0;0;0;0;0;0;0;0;0
25535;96;0,549134992875377;0;0;0;0;0;0;0;0;0;0
25536;1;1,19590903133969;0;0;0;0;0;0;0;0;0;0
25537;2;1,4723047207253;0;0;0;0;0;0;0;0;0;0
25538;3;1,38766615832158;0;0;0;0;0;0;0;0;0;0
25539;4;0,827291164358984;0;0;0;0;0;0;0;0;0;0,14
25540;5;0,647044881864008;0;0;0;0;0;0;0;0;0;0
25541;6;1,78539969076917;0;0;0;0;0;0;0;0;0;0
25542;7;2,06369128395262;0;0;0;0;0;0;0;0;0;0,14
25543;8;1,84092258770601;0;0;0;0;0;0;0;0;0;0,14
25544;9;2,40590191946337;0;0;0;0;0,658;0;0;0;0;0
25545;10;1,14675095429561;0;0;0;0;0,068;0;0;0;0;0
25546;11;0,839072852245582;0;0;0;0;0,557;0;0;0;0;0
25547;12;0,671420787836281;0;0;0;0;0,101;0;0;0;0;0,14
25548;13;2,81460460959848;0;0;0;0;1,016;0;0;0;0;0
25549;14;3,94659459861088;0;0;0;0;0,793;0;0;0;0;0
25550;15;5,33981304662614;0;0;0;0;0,103;0;0;0;0;0,14
25551;16;5,98685792849015;0;0;0;0;0,418;0;0;0;0;0
25552;17;4,98649783172803;0;0;0;0;0,397;0;0;0;0;0
25553;18;3,74644132623855;0;0;0;0;0,118;0;0;0;0;0,14
25554;19;2,04513851107372;0;0;0;0;0,469;0;0;0;0;0,14
25555;20;1,20552397202876;0;0;0;0;0;0;0;0;0;0
25556;21;0,631606808081568;0;0;0;0;0;0;0;0;0;0
25557;22;0,528144629399253;0;0;0;0;0;0;0;0;0;0
25558;23;0,46652775596934;0;0;0;0;0;0;0;0;0;0,14
25559;24;0,411952810931417;0;0;0;0;0;0;0;0;0;0
25560;25;0,393535459752366;0;0;0;0;0;0;0;0;0;0
25561;26;1,38035338652989;0;0;0;0;0;0;0;0;0;0
25562;27;1,33877892467718;0;0;0;0;0;0;1,232;0;0;0
25563;28;0,663566329245215;0;0;0;0;0;0;0;0;0;0
25564;29;0,393806303152059;0;0;0;0;0;0;0;0;0;0
25565;30;0,334762442019219;0;0;0;0;0;0;0;0;0;0
25566;31;0,324064127731388;0;0;0;0;0;0;0;0;0;0
25567;32;0,42563040261586;0;0;0;0;0;0;0;0;0;0
25568;33;0,263666049600089;0;0;0;0;0;0;0;0;0;0
25569;34;0,227643877441063;0;0;0;0;0;0;0;0;0;0
25570;35;0,369972083979169;0;0;0;0;0;0;0;0;0;0
25571;36;0,24281110782381;0;0;0;0;0;0;0;0;0;0
25572;37;0,231977371836134;0;0;0;0;0;0;0;0;0;0
25573;38;0,340856418512287;0;0;0;0;0;0;0;0;0;0
25574;39;0,262718097701167;0;0;0;0;0;0;0;0;0;0
25575;40;0,258520025005942;0;0;0;0;0;0;0;0;0;0,14
25576;41;0,305375933152645;0;0;0;0;0;0;0;0;0;0
25577;42;0,36794075848148;0;0;0;0;0;0;0;0;0;0
25578;43;0,341804370411209;0;0;0;0;0;0;0;0;0;0,14
25579;44;0,338283406215214;0;0;0;0;0;0;0;0;0;0,14
25580;45;0,37931618126854;0;0;0;0;0;0;0;0;0;0
25581;46;0,276260267685763;0;0;0;0;0;0;0;0;0;0
25582;47;0,242269421024427;0;0;0;0;0;0;0;0;0;0
25583;48;0,328668465526151;0;0;0;0;0;0;0;0;0;0,14
25584;49;0,241863155924889;0;0;0;0;0;0;0;0;0;0
25585;50;0,213830864056775;0;0;0;0;0;0;0;0;0;0
25586;51;0,348981720503045;0;0;0;0;0;0,141838709677419;0;0;0;0,14
25587;52;0,247415445618573;0;0;0;0;0;0,143219354838709;0;0;0;0
25588;53;0,209497369661704;0;0;0;0;0;0,1442;0;0;0;0
25589;54;0,343158587409668;0;0;0;0;0;0,14470909090909;0;0;0;0,14
25590;55;3,17997235578289;0;0;0,93011875;0;0;0;1,505;0;0;0,14
25591;56;2,09727586551442;0;0;1,50758124999999;0;0;0;0;0;0;0
25592;57;2,32830528545163;0;0;0,09035625;0;0,377;0;1,505;0;0;0
25593;58;2,6346291705032;0;0;0,0917999999999999;1,0209125;0,387;0;0;0;0;0
25594;59;2,48309228837556;0;0;0,08690625;0,672275;0,456;0;0;0;0;0,14
25595;60;4,18344715164147;0;0;0,0923;0,00915;0,059;0;0;2,892;0;0
25596;61;2,54498000520517;0;2,27120714285714;0;0;0;0;0;0;0;0
25597;62;2,37177565110218;0;2,26536734693877;0;0;0;0;0;0;0;0
25598;63;3,57797673163017;0;0;0;0;0;0,0406124999999999;0;0;0;0
25599;64;1,683562572485;0;0;0;0;0;0,12740625;0;0;0;0
25600;65;1,61856015655894;0;0;0,93011875;0;0;0,00501875;0;0;0;0
25601;66;1,54746376413981;0;0;1,50758124999999;0;0;0,01470625;0;0;0;0
25602;67;1,35733169755608;0;0;0,09035625;0;0;0,1420875;0;0;0;0
25603;68;1,35516495035855;0;0,79978125;0,0917999999999999;0;0;0,13674375;0;0;0;0
25604;69;1,34284157567256;0;1,02124375;0,08690625;0;0;0,13465;0;0;0;0
25605;70;1,46715869613115;0;0,269475;0,0923;0;0;0,1331;0;0;0;0
25606;71;1,39728109901064;0;1,1388375;0;0;0;0,1326375;0;0;0;0
25607;72;1,31521554890399;0;0,06804375;0;0;0;0,13236875;0;0;0;0
25608;73;1,23017072140072;0;0;0;0;0;0,132375;0;0;0;0,14
25609;74;0,281000027180372;0;0;0;0;0;0,13225625;0;0;0;0
25610;75;0,205434718666325;0;0;0;0;0;0,13235;0;0;0;0
25611;76;0,2934588235662;0;0;0;0;0;0,13226875;0;0;0;0,14
25612;77;0,303344607654956;0;0;0;0;0;0,1318625;0;0;0;0,14
25613;78;0,22168532264784;0;0;0;0;0;0,131974999999999;0;0;0;0
25614;79;0,251613518313798;0;0;0;0;0;0,132025;0;0;0;0
25615;80;0,306865571850951;0;0;0;0;0;0;0;0;0;0
25616;81;0,268270387394851;0;0;0;0;0;0;0;0;0;0,14
25617;82;0,308490632249102;0;0;0;0;0;0;0;0;0;0
25618;83;0,370649192478399;0;0;0;0;0;0;0;0;0;0
25619;84;0,368888710380401;0;0;0;0;0;0;0;0;0;0,14
25620;85;0,274228942188074;0;0;0;0;0;0;0;0;0;0
25621;86;0,271655929891;0;0;0;0;0;0;0;0;0;0
25622;87;0,327991357026921;0;0;0;0;0;0;0;0;0;0,14
25623;88;0,207736887563706;0;0;0;0;0;0;0;0;0;0,14
25624;89;0,254863639110101;0;0;0;0;0;0;0;0;0;0
25625;90;0,348440033703661;0;0;0;0;0;0;0;0;0;0
25626;91;0,380805819966846;0;0;0;0;0;0;0;0;0;0
25627;92;1,34067482847503;0;0;0;0;0,377;0;0;0;0;0,14
25628;93;1,42111531818353;0;0;0;0;0,387;0;0;0;0;0
25629;94;1,05385166820128;0;0;0;0;0,456;0;0;0;0;0
25630;95;0,324064127731388;0;0;0;0;0,059;0;0;0;0;0
25631;96;0,400577388144357;0;0;0;0;0;0;0;0;0;0
25632;1;0,305375933152645;0;0;0;0;0;0;0;0;0;0
25633;2;0,318240994638011;0;0;0;0;0;0;0;0;0;0
25634;3;0,304157137854031;0;0;0;0;0;0;0;0;0;0
25635;4;0,254592795710409;0;0;0;0;0;0;0;0;0;0
25636;5;0,25757207310702;0;0;0;0;0;0;0;0;0;0
25637;6;0,372545096276242;0;0;0;0;0;0;0;0;0;0
25638;7;0,289531594270667;0;0;0;0;0;0;0;0;0;0
25639;8;0,507018844223283;0;0;0;0;0;0;0;0;0;0
25640;9;1,21310758722013;0;0;0;0;0;0;0;0;0;0,14
25641;10;1,847964516098;0;0;0;0;0;0;0;0;0;0
25642;11;1,98893850563765;0;0;0;0;0;0;0;0;0;0
25643;12;2,3729944464008;0;0;0;0;0;0;0;0;0;0,14
25644;13;2,70640267142156;0;0;0;0;0,452;0;0;0;0;0,14
25645;14;2,3444204677333;0;0;0;0;0,128;0;0;0;0;0
25646;15;1,71944932294418;0;0;0;0;0,598;0;0;0;0;0
25647;16;3,43050250049792;0;0;0;0;0,23;0;0;0;0;0
25648;17;3,69917915299231;0;0;0;0;0,435;0;0;0;0;0,14
25649;18;3,1643988603006;0;0;0;0;0,626;0;0;0;0;0
25650;19;2,04540935447341;0;0;0;0;0,497;0;0;0;0;0
25651;20;1,61869557825879;0;0;0;0;0,291;0;0;0;0;0,14
25652;21;1,56073509072472;0;0;0;0;0,335;0;0;0;0;0
25653;22;0,648805363962005;0;0;0;0;0,234;0;0;0;0;0
25654;23;0,565521018556739;0;0;0;0;0;0;0;0;0;0,14
25655;24;0,510268965019586;0;0;0;0;0;0;0;0;0;0,14
25656;25;0,601407769015919;0;0;0;0;0;0;0;0;0;0
25657;26;0,518123423610652;0;0;0;0;0;0;0;0;0;0
25658;27;0,425765824315706;0;0;0;0;0;0;0;0;0;0
25659;28;0,314313765342479;0;0;0;0;0;0;0;0;0;0,14
25660;29;0,340043888313211;0;0;0;0;0;0;0;0;0;0
25661;30;0,289531594270667;0;0;0;0;0;0;0;0;0;0
25662;31;0,215726767854618;0;0;0;0;0;0;0;0;0;0
25663;32;0,286552316874056;0;0;0;0;0;0;0;0;0;0
25664;33;0,325147501330156;0;0;0;0;0;0;0;0;0;0
25665;34;0,210309899860779;0;0;0;0;0;0;0;0;0;0
25666;35;0,246602915419497;0;0;0;0;0;0;0;0;0;0
25667;36;0,358325817792416;0;0;0;0;0;0;0;0;0;0
25668;37;1,26118229066545;0;0;0;0;0,377;0;0;0;0;0,14
25669;38;1,35516495035855;0;0;0;0;0,387;0;0;0;0;0
25670;39;0,656930665952763;0;0;0;0;0,456;0;0;0;0;0
25671;40;0,338283406215214;0;0;0;0;0,059;0;0;0;0;0,14
25672;41;0,286010630074672;0;0;0;0;0;0;0;0;0;0,14
25673;42;0,346814973305509;0;0;0;0;0;0;0;0;0;0
25674;43;0,300094486858652;0;0;0;0;0;0;0;0;0;0
25675;44;0,222633274546762;0;0;0;0;0;0;0;0;0;0
25676;45;0,255405325909485;0;0;0;0;0;0;0;0;0;0,14
25677;46;0,311063644546175;0;0;0;0;0;0;0;0;0;0
25678;47;0,261770145802245;0;0;0;0;0;0;0;0;0;0
25679;48;0,245113276721192;0;0;0;0;0;0;0;0;0;0,14
25680;49;0,268270387394851;0;0;0;0;0;0,0483384615384615;0;0;0;0
25681;50;0,305375933152645;0;0;0;0;0;0,0492384615384615;0;0;0;0
25682;51;0,299011113259885;0;0;0;0;0;0,0486846153846153;0;0;0;0,14
25683;52;1,42287580028153;0;0;0;0;0;0,0485461538461538;0;0;0;0,14
25684;53;1,846204034;0;0;0;0;0;0,0484076923076923;0;0;0;0
25685;54;2,89721184650452;0;0;0;0;0;0,0472076923076923;2,808;0;0;0
25686;55;1,79772306545515;0;0;0;0,81755625;0;0,0488461538461538;0;0;0;0
25687;56;1,70563630955989;0;0;0;1,08706874999999;0;0;0;0;0;0,14
25688;57;2,29986672848398;0;0;2,15277777777778;0,0443312499999999;0;0;0;0;0;0
25689;58;2,6947564052348;0;1,0018375;0,208333333333333;0,035775;0;0;0;0;0;0
25690;59;4,42693536796451;0;0,6681125;0,208333333333333;0;0;0;0;2,839;0;0
25691;60;4,4507695871374;0;0,07301875;2,5;0;0;0;0;0;0;0
25692;61;2,43772601892717;0;0,073525;2,36111111111111;0;0;0;0;0;0;0
25693;62;2,88908654451376;0;0,0719;2,08333333333333;0;0;0;0;0;0;0
25694;63;2,49054048186709;0;1,4609375;0;0;0;0;0;0;0;0
25695;64;1,39416639991418;0;0;0;0;0;0;0;0;0;0
25696;65;1,45307483934718;0;0;0;0;0;0;0;0;0;0
25697;66;4,77862552246447;0;0;0;0;0;0;0;0;0;0
25698;67;4,54583562042926;0;0;0;0;0;0;0;0;0;0
25699;68;2,91522293258403;0;0;0;0;0;0;2,808;0;0;0
25700;69;1,90145608753716;0;0;0;0;0;0;0;0;0;0,14
25701;70;2,15875731724449;0;0;1,75301874999999;0;0;0;0;0;0;0
25702;71;2,40874577516013;0;0;2,277425;0;0;0;0;0;0;0
25703;72;2,83979304576983;0;1,0212;1,6249625;0;0;0;0;0;0;0,14
25704;73;3,33503020210651;0;1,003784;0,10818125;0;0;0;0;0;0;0,14
25705;74;2,17378912592739;0;1,953776;0,11570625;0;0;0;0;0;0;0
25706;75;1,42016736628461;0;0,005352;0,13488125;0;0;0;0;0;0;0
25707;76;1,36843627694345;0;0,001;0;0;0;0;0;0;0;0
25708;77;1,34378952757148;0;0,001;0;0;0;0,171824;0;0;0;0,14
25709;78;1,45497074314502;0;0;0;0;0,377;0,19844;0;0;0;0
